,TimeStamp,AI0_Vibration,AI1_Vibration,AI2_Current,Equipment_state
8531,31:35.9,-0.092934,-0.063121,69.524654,0
8532,31:36.0,0.041909,0.148765,114.55227,0
8533,31:36.1,-0.038325,0.086764,164.55497,0
8534,31:41.9,-0.001031,-0.061896,9.95648,0
8535,31:42.0,0.019939,-0.05732,-33.139471,0
8536,31:42.1,-0.014428,0.0874,-86.128722,0
8537,31:42.2,0.005611,0.027194,-105.34049,0
8538,31:42.3,0.063944,0.001376,-108.61863,0
8539,31:42.4,0.022561,0.069042,-106.39705,0
8540,31:42.5,0.004725,-0.005685,-88.854562,0
8541,31:42.6,0.10502,0.023754,-64.277418,0
8542,31:42.7,0.070608,0.046846,-22.439363,0
8543,31:51.2,-0.042587,-0.043253,-77.939043,0
8544,31:51.3,0.03952,0.235061,-5.56469,0
8545,31:51.4,-0.012274,0.138558,78.175316,0
8546,31:51.5,0.024511,-0.083887,142.25508,0
8547,31:51.6,0.079733,-0.132944,189.86943,0
8548,31:51.7,-0.115759,-0.171193,228.25411,0
8549,31:51.8,-0.108958,0.034006,204.92389,0
8550,31:51.9,0.111375,0.289477,163.11314,0
8551,31:52.0,0.005097,0.016295,103.21654,0
8552,31:52.1,0.011863,-0.146545,32.569293,0
8553,31:52.2,0.108604,-0.0741,-46.323424,0
8554,31:52.3,-0.166054,-0.128868,-122.22923,0
8555,31:52.4,-0.101488,0.099412,-169.6383,0
8556,31:52.5,0.131515,0.259323,-218.19999,0
8557,31:52.6,-0.023911,-0.034409,-214.44371,0
8558,31:52.7,0.035103,-0.208682,-175.11501,0
8559,31:52.8,-0.005541,-0.12083,-125.32856,0
8560,31:52.9,-0.107357,-0.012985,-55.06838,0
8561,31:53.0,0.069299,0.222901,18.820884,0
8562,31:53.1,0.01972,0.183733,100.82115,0
8563,31:53.2,-0.006268,-0.130424,154.18901,0
8564,31:53.3,-0.029962,-0.207887,204.60548,0
8565,31:53.4,-0.126022,-0.101155,223.28356,0
8566,31:53.5,0.089542,0.166022,188.6759,0
8567,31:53.6,0.091518,0.243349,145.02122,0
8568,31:53.7,-0.041747,0.003761,79.119692,0
8569,31:53.8,0.06578,-0.148521,9.489776,0
8570,31:53.9,-0.14471,-0.209851,-71.511754,0
8571,31:54.0,-0.109969,-0.038735,-134.72225,0
8572,31:54.1,0.173148,0.283789,-182.82046,0
8573,31:54.2,-0.000659,0.122243,-221.00535,0
8574,31:54.3,0.050589,-0.116255,-199.15917,0
8575,31:54.4,0.086102,-0.111089,-160.22291,0
8576,31:54.5,-0.170936,-0.173078,-103.03129,0
8577,31:54.6,-0.032903,0.111594,-33.179406,0
8578,31:54.7,0.110591,0.333346,43.715363,0
8579,31:54.8,-0.032812,-0.016584,117.57685,0
8580,31:54.9,0.013612,-0.196852,165.02668,0
8581,31:55.0,0.048523,-0.113689,213.02929,0
8582,31:55.1,-0.021606,-0.040279,210.67538,0
8583,31:55.2,0.021775,0.170075,173.36657,0
8584,31:55.3,0.005153,0.157473,124.98941,0
8585,31:55.4,0.012976,-0.066539,57.304508,0
8586,31:55.5,0.004359,-0.139847,-13.213755,0
8587,31:55.6,-0.051988,-0.119593,-92.66771,0
8588,31:55.7,0.009002,0.084857,-144.81844,0
8589,31:55.8,-0.007256,0.202193,-195.02034,0
8590,31:55.9,0.000101,0.037298,-215.05907,0
8591,31:56.0,0.08625,-0.102869,-182.57382,0
8592,31:56.1,-0.044597,-0.203822,-142.57969,0
8593,31:58.0,0.060566,-0.011324,-6.458522,0
8594,31:58.1,-0.062413,-0.00139,36.464099,0
8595,31:58.2,-0.041194,-0.046258,87.020765,0
8596,31:58.3,0.01865,0.07991,103.49132,0
8597,31:58.4,-0.021609,0.007579,108.33706,0
8598,31:58.5,0.085554,-0.046985,104.09774,0
8599,31:58.6,0.063415,0.057885,86.449633,0
8600,31:58.7,-0.03403,-0.060632,60.666688,0
8601,31:58.8,0.018854,-0.008906,19.767883,0
8602,31:58.9,-0.034972,0.127015,-19.597533,0
8603,31:59.0,0.006626,-0.028309,-71.838149,0
8604,31:59.1,0.088461,-0.028264,-100.47008,0
8605,31:59.2,-0.007066,0.004195,-105.35468,0
8606,31:59.3,0.012031,-0.071372,-107.34691,0
8607,31:59.4,0.028811,0.033646,-91.450344,0
8608,31:59.5,0.001336,0.055387,-69.931396,0
8609,31:59.6,0.069478,-0.001549,-31.10886,0
8610,31:59.7,0.018207,0.025313,8.488418,0
8611,31:59.8,-0.043964,-0.054751,57.223684,0
8612,31:59.9,0.015754,-0.010904,98.455322,0
8613,32:00.0,0.025348,0.130432,105.25228,0
8614,32:00.1,0.045557,-0.013618,109.18571,0
8615,32:00.2,0.062371,-0.078797,97.746026,0
8616,32:00.3,-0.023982,0.020476,78.546295,0
8617,32:00.4,-0.038185,-0.024801,45.789247,0
8618,32:00.5,-0.01021,0.003015,5.032778,0
8619,32:00.6,-0.036788,0.046112,-37.983422,0
8620,32:00.7,0.037871,0.007272,-88.19748,0
8621,32:00.8,0.076029,0.020839,-103.4819,0
8622,32:00.9,-0.024152,-0.040741,-107.5709,0
8623,32:01.0,-0.03101,-0.023575,-102.90481,0
8624,32:01.1,-0.023516,0.117444,-84.301482,0
8625,32:01.2,-0.025855,0.015356,-57.669408,0
8626,32:01.3,0.021238,-0.08478,-16.013267,0
8627,32:01.4,-0.02464,-0.00147,23.524287,0
8628,32:01.5,-0.00727,-0.047087,75.790772,0
8629,32:01.6,0.04206,-0.017818,104.00833,0
8630,32:01.7,-0.019407,0.067853,107.35954,0
8631,32:01.8,-0.012072,-0.019056,108.08016,0
8632,32:01.9,-0.03068,-0.016172,91.72238,0
8633,32:02.0,-0.086845,-0.008452,70.035347,0
8634,32:02.1,-0.030658,-0.018727,31.429056,0
8635,32:02.2,-0.003966,0.079922,-7.558108,0
8636,32:02.3,0.00414,0.00851,-56.177742,0
8637,32:02.4,0.033534,-0.068306,-97.356927,0
8638,32:02.5,-0.022529,-0.020714,-104.05339,0
8639,32:02.6,-0.07942,-0.061483,-108.57476,0
8640,32:02.7,-0.042783,0.011337,-97.480786,0
8641,32:02.8,-0.019895,0.060167,-78.060755,0
8642,32:02.9,0.00322,-0.063425,-45.305138,0
8643,32:05.9,0.016993,0.047854,78.999529,0
8644,32:06.0,0.012996,0.183185,11.016966,0
8645,32:06.1,0.030844,0.108186,-60.855754,0
8646,32:06.2,0.028108,-0.099352,-124.72834,0
8647,32:06.3,-0.015773,-0.180755,-177.99213,0
8648,32:06.4,-0.081962,-0.066121,-209.35383,0
8649,32:06.5,0.041527,0.189657,-196.17023,0
8650,32:06.6,0.101325,0.270651,-160.89704,0
8651,32:06.7,-0.052387,0.01443,-102.38303,0
8652,32:06.8,0.004958,-0.133537,-33.456449,0
8653,32:06.9,-0.045008,-0.125794,37.911539,0
8654,32:07.0,-0.123118,-0.052542,107.3289,0
8655,32:07.1,0.111656,0.207277,163.04221,0
8656,32:07.2,0.134771,0.158606,205.32706,0
8657,32:07.3,0.026336,-0.126872,206.12958,0
8658,32:07.4,0.029107,-0.150533,176.69096,0
8659,32:07.5,-0.080679,-0.120878,125.10313,0
8660,32:07.6,-0.107814,0.040759,56.749112,0
8661,32:07.7,0.088189,0.279768,-12.230517,0
8662,32:07.8,0.114881,0.088681,-84.255586,0
8663,32:07.9,-0.023221,-0.238486,-143.8091,0
8664,32:08.0,0.005378,-0.180426,-193.74468,0
8665,32:08.1,0.024123,0.030552,-210.03177,0
8666,32:08.2,-0.035425,0.151464,-187.44423,0
8667,32:08.3,-3.70E-05,0.188544,-145.14686,0
8668,32:08.4,-0.007496,-0.012375,-79.75615,0
8669,32:08.5,-0.074537,-0.233445,-10.026575,0
8670,32:08.6,-0.064694,-0.135217,63.51877,0
8671,32:08.7,0.004447,0.081449,128.77037,0
8672,32:08.8,0.052267,0.211183,182.34935,0
8673,32:08.9,-0.029351,0.10369,213.16829,0
8674,32:09.0,-0.035017,-0.153938,200.60446,0
8675,32:09.1,-0.051785,-0.225214,164.09351,0
8676,32:09.2,-0.155804,-0.067994,103.46438,0
8677,32:09.3,0.085294,0.233174,33.997063,0
8678,32:09.4,0.10095,0.238351,-38.019423,0
8679,32:09.5,-0.143463,-0.076362,-108.00637,0
8680,32:09.6,-0.002126,-0.139747,-164.64271,0
8681,32:14.0,-0.02561,-0.121538,-198.27547,0
8682,32:14.1,0.12137,-0.061786,-172.5414,0
8683,32:14.2,-0.122385,-0.121674,-139.1988,0
8684,32:14.3,-0.125961,-0.029769,-86.183081,0
8685,32:14.4,0.061118,0.279346,-26.627425,0
8686,32:14.5,-0.005401,0.049499,44.585352,0
8687,32:14.6,0.00115,-0.155972,106.08531,0
8688,32:14.7,0.039456,-0.08976,152.55143,0
8689,32:14.8,0.000662,-0.091315,196.94021,0
8690,32:14.9,-0.006309,0.077837,185.8783,0
8691,32:15.0,0.013082,0.197058,153.86679,0
8692,32:15.1,-0.008171,0.03239,107.24403,0
8693,32:15.2,-0.026984,-0.150455,47.286755,0
8694,32:15.3,-0.099758,-0.136751,-19.239666,0
8695,32:15.4,-0.025542,0.004869,-89.023601,0
8696,32:15.5,0.129828,0.205357,-137.47837,0
8697,32:15.6,0.028647,0.119753,-187.00054,0
8698,32:15.7,0.088661,-0.11669,-193.27011,0
8699,32:15.8,0.038513,-0.145629,-163.94271,0
8700,32:15.9,-0.228742,-0.150636,-124.26235,0
8701,32:16.0,0.012605,0.135364,-64.775236,0
8702,32:16.1,0.11298,0.268617,-2.558589,0
8703,32:16.2,-0.076302,-0.035276,68.219908,0
8704,32:16.3,0.145597,-0.097991,122.77056,0
8705,32:16.4,0.026683,-0.110605,173.82457,0
8706,32:16.5,-0.171533,-0.099921,197.90556,0
8707,32:16.6,0.113649,0.211964,176.20113,0
8708,32:22.0,-0.00629,-0.063252,-104.71011,0
8709,32:22.1,-0.00369,0.062326,-109.04266,0
8710,32:22.2,-0.04908,0.042731,-96.0976,0
8711,32:22.3,0.019119,-0.025764,-76.470265,0
8712,32:22.4,-0.004133,0.004413,-40.68399,0
8713,32:22.5,-0.076953,-0.0582,-1.006484,0
8714,32:22.6,0.021764,0.024985,44.905549,0
8715,32:22.7,0.016326,0.074372,93.274128,0
8716,32:22.8,0.020061,-0.056304,104.70642,0
8717,32:22.9,0.07509,-0.029647,109.56789,0
8718,32:23.0,-0.04723,-0.021983,102.57901,0
8719,32:23.1,-0.05445,-0.033291,84.654103,0
8720,32:23.2,0.009616,0.030798,55.807359,0
8721,32:29.8,-0.094426,-0.331438,147.98345,0
8722,32:29.9,-0.113375,-0.146107,65.918096,0
8723,32:30.0,-0.014908,0.140188,-19.06872,0
8724,32:30.1,0.142789,0.30816,-105.8072,0
8725,32:30.2,0.038782,0.085726,-177.55546,0
8726,32:30.3,-0.039068,-0.230553,-233.11487,0
8727,32:38.6,-0.035627,0.073288,89.614879,0
8728,32:38.7,-0.075397,0.031576,64.232476,0
8729,32:38.8,-0.007005,-0.087497,23.432615,0
8730,32:38.9,-0.012364,0.003386,-16.046884,0
8731,32:39.0,-0.041281,-0.015836,-69.464334,0
8732,32:39.1,0.003156,-0.018231,-100.98459,0
8733,32:39.2,-0.023308,0.060913,-105.89041,0
8734,32:39.3,-0.035139,-0.022046,-108.98472,0
8735,32:39.4,-0.008799,-0.002166,-94.526064,0
8736,32:39.5,-0.049171,0.008222,-73.283085,0
8737,32:39.6,-0.027861,-0.100679,-35.09355,0
8738,32:39.7,0.004768,0.065159,4.593969,0
8739,32:39.8,0.028803,0.092407,53.47479,0
8740,32:39.9,0.079359,-0.103926,97.737443,0
8741,32:40.0,-0.00495,-0.004959,106.29822,0
8742,32:40.1,-0.090191,0.005554,110.82305,0
8743,32:40.2,-0.048638,-0.054198,101.27784,0
8744,32:40.3,-0.051658,0.040034,82.714448,0
8745,32:40.4,0.009321,-0.030118,50.282604,0
8746,32:40.5,0.11217,-0.002768,8.910776,0
8747,32:40.6,0.024773,0.041691,-34.36232,0
8748,32:40.7,-0.017586,-0.08274,-86.90394,0
8749,32:40.8,-0.030677,0.043894,-104.29097,0
8750,32:40.9,-0.094062,0.107813,-108.35959,0
8751,32:41.0,-0.006131,-0.052643,-105.51001,0
8752,32:41.1,0.043869,-0.034114,-87.558042,0
8753,32:41.2,0.013397,-0.012861,-61.183341,0
8754,32:41.3,0.060944,-0.02921,-19.267204,0
8755,32:41.4,0.03188,0.040443,20.529273,0
8756,32:41.5,-0.048104,0.00124,73.633441,0
8757,32:41.6,-0.006313,-0.023261,104.24663,0
8758,32:41.7,-0.035502,0.021857,107.76306,0
8759,32:41.8,-0.05285,-0.040994,109.62452,0
8760,32:41.9,0.037204,0.034039,94.688188,0
8761,32:42.0,0.042529,0.116169,73.241243,0
8762,32:42.1,0.070504,-0.013894,34.114723,0
8763,32:42.2,0.034241,-0.026417,-5.714775,0
8764,32:42.3,-0.044505,-0.053403,-54.742343,0
8765,32:42.4,-0.004939,-0.070944,-98.158729,0
8766,32:42.5,0.003088,0.111968,-105.25073,0
8767,32:42.6,0.029564,0.053204,-109.76924,0
8768,32:42.7,0.080756,-0.078721,-99.720728,0
8769,32:42.8,0.014135,0.027443,-80.02151,0
8770,32:42.9,-0.019278,0.007461,-46.411281,0
8771,32:43.0,0.002384,-0.00748,-4.378438,0
8772,32:43.1,-0.040509,0.053465,38.998728,0
8773,32:43.2,0.035433,-0.026905,90.482603,0
8774,32:43.3,0.110263,0.011742,106.70365,0
8775,32:43.4,0.024023,0.021517,110.07656,0
8776,32:43.5,0.015281,-0.078472,105.82746,0
8777,32:45.8,0.018022,-0.152048,37.652497,0
8778,32:45.9,-0.014732,-0.182952,-28.727892,0
8779,32:46.0,-0.091821,-0.040536,-94.597232,0
8780,32:46.1,0.201536,0.239015,-148.92282,0
8781,32:46.2,0.125129,0.106897,-192.17338,0
8782,32:46.3,-0.031274,-0.099028,-192.90903,0
8783,32:46.4,0.102343,-0.067693,-164.467,0
8784,32:46.5,-0.110463,-0.093181,-117.71215,0
8785,32:46.6,-0.056683,0.086098,-56.155569,0
8786,32:46.7,0.135199,0.217081,7.748009,0
8787,32:46.8,0.03554,-0.030296,76.348075,0
8788,32:46.9,0.100344,-0.123665,134.10534,0
8789,32:47.0,0.102343,-0.094112,184.8705,0
8790,32:47.1,0.016773,-0.015695,202.18196,0
8791,32:47.2,0.024153,0.190083,179.90746,0
8792,32:47.3,0.007395,0.174847,139.02284,0
8793,32:47.4,0.015422,-0.049346,78.856954,0
8794,32:47.5,0.023244,-0.189616,15.387418,0
8795,32:47.6,0.031328,-0.091955,-54.741747,0
8796,32:47.7,0.08638,0.111359,-117.22793,0
8797,32:47.8,0.038197,0.1857,-170.85209,0
8798,32:47.9,-0.042956,0.037245,-203.30062,0
8799,32:48.0,0.007929,-0.124028,-190.00831,0
8800,32:48.1,0.018805,-0.135177,-155.12361,0
8801,32:48.2,-0.019398,-0.044782,-100.05964,0
8802,32:48.3,0.093283,0.16405,-37.17864,0
8803,32:48.4,0.069816,0.157749,30.656222,0
8804,32:48.5,-0.058965,-0.093715,98.020327,0
8805,32:48.6,0.051173,-0.131578,153.3195,0
8806,32:48.7,-0.007341,-0.117386,198.46537,0
8807,32:48.8,-0.102527,-0.002696,199.92521,0
8808,32:48.9,0.046348,0.269374,170.49648,0
8809,32:49.0,-0.052652,0.11967,122.24258,0
8810,32:49.1,-0.126505,-0.124811,59.687145,0
8811,32:49.2,-0.013937,-0.104807,-5.347849,0
8812,32:49.3,-0.063665,-0.100107,-76.362142,0
8813,32:49.4,-0.022759,0.05583,-133.91806,0
8814,32:49.5,0.046655,0.14467,-185.36224,0
8815,32:49.6,0.024505,-0.032895,-203.37572,0
8816,32:49.7,-0.023452,-0.119135,-179.59275,0
8817,32:49.8,-0.126925,-0.128762,-139.80211,0
8818,32:49.9,-0.12579,-0.007793,-79.818377,0
8819,32:50.0,-0.099791,0.177957,-16.638043,0
8820,32:50.1,-0.070182,0.131341,53.799993,0
8821,32:50.2,0.001026,-0.090218,116.15337,0
8822,32:53.6,0.021201,-0.17279,-152.57444,0
8823,32:53.7,-0.021907,-0.010961,-217.08002,0
8824,32:53.8,0.050799,0.188244,-261.43745,0
8825,32:53.9,0.15853,0.261495,-249.78402,0
8826,32:54.0,0.07715,-0.066615,-202.77562,0
8827,32:54.1,-0.008919,-0.279273,-138.4318,0
8828,32:54.2,-0.062336,-0.104001,-55.319316,0
8829,32:54.3,0.014945,0.138664,30.505303,0
8830,32:54.4,0.140195,0.287914,123.48284,0
8831,32:54.5,0.045134,0.10457,194.20602,0
8832,32:54.6,0.05861,-0.19116,248.38522,0
8833,32:54.7,0.048619,-0.194714,260.28028,0
8834,32:54.8,-0.123769,-0.079285,219.76569,0
8835,32:54.9,0.09334,0.203184,163.38505,0
8836,32:55.0,0.173096,0.32119,84.435473,0
8837,32:55.1,-0.037098,-0.042478,1.493573,0
8838,32:55.2,0.020452,-0.221042,-89.656125,0
8839,32:55.3,-0.103662,-0.159836,-168.06736,0
8840,32:55.4,-0.146907,0.016525,-226.25485,0
8841,32:55.5,0.156407,0.324721,-259.49958,0
8842,32:55.6,0.126798,0.15281,-231.93362,0
8843,32:55.7,-0.024269,-0.193941,-181.88705,0
8844,32:55.8,-0.011985,-0.153342,-112.21696,0
8845,32:55.9,-0.132488,-0.095917,-29.762748,0
8846,32:56.0,-0.140095,0.082976,58.085449,0
8847,32:56.1,0.033531,0.3086,145.01979,0
8848,32:56.2,0.039775,-0.002355,207.06787,0
8849,32:56.3,-0.003299,-0.299788,254.19787,0
8850,32:56.4,-0.031035,-0.154432,246.72928,0
8851,32:56.5,-0.044012,0.006955,200.76921,0
8852,32:56.6,-0.030184,0.206874,138.95811,0
8853,32:56.7,-0.057613,0.208532,58.076746,0
8854,33:01.6,-0.075327,-0.033811,121.68468,0
8855,33:01.7,-0.050804,0.019618,120.75283,0
8856,33:01.8,-0.035659,0.054597,117.94175,0
8857,33:01.9,-0.038849,0.035115,97.929013,0
8858,33:02.0,0.112694,0.044084,71.361431,0
8859,33:02.1,0.062831,-0.062148,29.404167,0
8860,33:02.2,-0.079539,-0.047162,-13.687851,0
8861,33:02.3,-0.024907,0.062522,-58.995612,0
8862,33:02.4,-0.022376,-0.023411,-111.60971,0
8863,33:02.5,0.002125,-0.045368,-120.20029,0
8864,33:02.6,0.107256,0.007765,-118.22201,0
8865,33:02.7,0.001228,-0.064374,-105.66093,0
8866,33:02.8,-0.088963,0.005812,-80.00792,0
8867,33:02.9,-0.036715,0.118448,-45.436626,0
8868,33:03.0,-0.057026,0.034797,0.359178,0
8869,33:03.1,0.000898,-0.02684,40.467744,0
8870,33:03.2,0.057154,-0.063556,96.551072,0
8871,33:03.3,-0.000487,-0.027566,120.83961,0
8872,33:03.4,0.064148,0.076441,118.97077,0
8873,33:09.6,-0.192139,-0.13232,-153.18777,0
8874,33:09.7,-0.044535,0.075172,-99.660885,0
8875,33:09.8,0.139422,0.250308,-33.063416,0
8876,33:09.9,-0.001336,-0.061544,44.289952,0
8877,33:10.0,0.10098,-0.142016,121.28176,0
8878,33:10.1,0.014321,-0.071682,164.23502,0
8879,33:10.2,-0.169046,-0.06378,210.79877,0
8880,33:10.3,0.016659,0.208653,208.45022,0
8881,33:10.4,-0.004651,0.183664,167.51983,0
8882,33:10.5,-0.015198,-0.121705,120.96049,0
8883,33:10.6,0.043748,-0.169002,55.828816,0
8884,33:10.7,-0.06824,-0.108297,-14.389159,0
8885,33:10.8,0.051321,0.073151,-98.111284,0
8886,33:10.9,0.032418,0.206564,-148.49653,0
8887,33:11.0,-0.053981,0.010629,-194.72578,0
8888,33:11.1,0.0613,-0.135817,-215.90641,0
8889,33:11.2,-0.075393,-0.115665,-179.43301,0
8890,33:11.3,-0.076006,-0.019582,-138.15071,0
8891,33:11.4,0.087277,0.183539,-77.944169,0
8892,33:11.5,-0.064698,0.139057,-11.996271,0
8893,33:11.6,-0.003073,-0.078846,70.448765,0
8894,33:17.5,0.043014,-0.05455,107.34226,0
8895,33:17.6,0.018763,-0.060476,89.686404,0
8896,33:17.7,0.035407,0.122731,64.89528,0
8897,33:17.8,0.00112,0.074718,23.396256,0
8898,33:17.9,0.037984,-0.046171,-16.096117,0
8899,33:18.0,-0.009257,0.019882,-69.652923,0
8900,33:18.1,0.003606,-0.001803,-102.17763,0
8901,33:18.2,0.031229,-0.009103,-106.84956,0
8902,33:25.5,-0.015811,-0.05375,-31.527404,0
8903,33:25.6,0.082565,-0.135675,-93.237292,0
8904,33:25.7,0.032418,-0.088241,-144.97926,0
8905,33:25.8,-0.056467,-0.036379,-187.44531,0
8906,33:25.9,0.056407,0.184181,-181.31199,0
8907,33:26.0,-0.012325,0.104038,-155.01859,0
8908,33:26.1,-0.014596,-0.094939,-110.48628,0
8909,33:26.2,0.048835,-0.085959,-53.845293,0
8910,33:26.3,-0.083624,-0.098822,7.358552,0
8911,33:34.8,-0.026569,-0.060411,-51.446444,0
8912,33:34.9,0.079051,0.165406,-127.37347,0
8913,33:35.0,0.077336,0.217359,-178.10716,0
8914,33:35.1,-0.0723,-0.076203,-225.66524,0
8915,33:35.2,0.018004,-0.25949,-219.93628,0
8916,33:35.3,-0.022743,-0.173693,-178.82457,0
8917,33:35.4,-0.067588,0.030438,-123.95658,0
8918,33:35.5,0.100122,0.289463,-50.14146,0
8919,33:35.6,-0.00745,0.151691,25.522235,0
8920,33:35.7,-0.119972,-0.185365,108.34731,0
8921,33:35.8,-0.010163,-0.187454,163.85617,0
8922,33:35.9,-0.073787,-0.116734,214.77273,0
8923,33:36.0,-0.05133,0.044641,231.21598,0
8924,33:36.1,0.156843,0.312851,195.10152,0
8925,33:36.2,0.079698,0.050341,146.79553,0
8926,33:36.3,-0.112116,-0.287271,75.802097,0
8927,33:36.4,-0.045585,-0.10932,2.528072,0
8928,33:36.5,-0.087854,0.030892,-82.983265,0
8929,33:36.6,-0.073356,0.151646,-148.25727,0
8930,33:36.7,0.150054,0.273001,-197.36638,0
8931,33:36.8,0.078233,-0.058185,-234.34415,0
8932,33:36.9,-0.020438,-0.282776,-208.64203,0
8933,33:37.0,-0.044689,-0.100658,-164.76514,0
8934,33:37.1,-0.06819,0.063204,-100.95109,0
8935,33:37.2,0.043265,0.234025,-26.631478,0
8936,33:37.3,0.035965,0.138953,55.674321,0
8937,33:37.4,0.051371,-0.211818,133.68513,0
8938,33:37.5,-0.005247,-0.261102,181.98826,0
8939,33:37.6,-0.106893,-0.066394,231.22373,0
8940,33:37.7,0.133126,0.246945,225.60003,0
8941,33:37.8,0.090915,0.303984,182.0456,0
8942,33:37.9,-0.088342,-0.07408,125.84998,0
8943,33:38.0,0.004403,-0.195003,51.306492,0
8944,33:38.1,-0.12172,-0.147263,-25.457504,0
8945,33:38.2,-0.107676,-0.041927,-111.8678,0
8946,33:38.3,0.155072,0.289713,-166.09718,0
8947,33:38.4,0.129278,0.239157,-217.74783,0
8948,33:38.5,0.008592,-0.174704,-235.97839,0
8949,33:38.6,-0.027908,-0.236625,-196.62371,0
8950,33:38.7,-0.138364,-0.038885,-147.56538,0
8951,33:38.8,-0.096596,0.13297,-75.028309,0
8952,33:38.9,0.078301,0.307753,0.646591,0
8953,33:39.0,0.042039,0.045811,88.39954,0
8954,33:39.1,-0.008256,-0.279563,154.67324,0
8955,33:39.2,0.033842,-0.155994,202.93024,0
8956,33:39.3,-0.033608,-0.01519,240.64329,0
8957,33:39.4,0.038542,0.202622,214.10146,0
8958,33:39.5,0.105038,0.266586,167.77684,0
8959,33:39.6,-0.011662,-0.109082,102.01396,0
8960,33:39.7,-0.038694,-0.284263,26.633981,0
8961,33:41.5,-0.035336,0.144251,27.600292,0
8962,33:41.6,0.055694,0.206024,104.66315,0
8963,33:41.7,-0.00072,-0.032542,148.62491,0
8964,33:41.8,0.05356,-0.17674,200.45784,0
8965,33:41.9,-0.003479,-0.12112,207.96921,0
8966,33:42.0,-0.014866,0.036202,169.89793,0
8967,33:42.1,-0.000493,0.166186,127.58507,0
8968,33:42.2,-0.044453,0.073816,65.206297,0
8969,33:42.3,0.030047,-0.087673,1.395583,0
8970,33:42.4,-0.006828,-0.142203,-79.095492,0
8971,33:42.5,-0.071008,-0.05056,-131.28842,0
8972,33:42.6,0.027481,0.114937,-179.16765,0
8973,33:42.7,0.038687,0.143366,-210.58717,0
8974,33:42.8,-0.029535,0.031161,-180.18534,0
8975,33:42.9,0.038006,-0.112968,-142.46048,0
8976,33:43.0,-0.058883,-0.16617,-85.353861,0
8977,33:43.1,-0.166489,-0.045212,-24.513009,0
8978,33:43.2,0.104661,0.191186,50.71736,0
8979,33:43.3,0.088675,0.146386,115.48258,0
8980,33:43.4,-0.035541,-0.09335,158.9761,0
8981,33:43.5,0.09383,-0.117237,206.48053,0
8982,33:43.6,-0.10693,-0.119133,193.50471,0
8983,33:43.7,-0.131771,0.062928,157.41589,0
8984,33:43.8,0.10524,0.245011,108.28425,0
8985,33:43.9,0.001982,0.005537,46.829587,0
8986,33:44.0,-0.007112,-0.137491,-21.189454,0
8987,33:44.1,0.040628,-0.116113,-96.574676,0
8988,33:44.2,-0.074789,-0.077421,-140.21017,0
8989,33:44.3,-0.000822,0.13459,-192.35876,0
8990,33:44.4,0.076209,0.183284,-201.88644,0
8991,33:44.5,0.046907,-0.012742,-166.65079,0
8992,33:44.6,0.000256,-0.16181,-126.15694,0
8993,33:44.7,-0.106056,-0.144882,-65.678962,0
8994,33:44.8,-0.027128,0.088495,-4.286409,0
8995,33:44.9,0.04467,0.211519,73.979506,0
8996,33:45.0,-0.006351,0.04919,125.36384,0
8997,33:45.1,0.083271,-0.115296,173.97465,0
8998,33:45.2,0.023099,-0.19562,207.23155,0
8999,33:45.3,-0.078263,-0.06533,178.76127,0
9000,33:45.4,0.067172,0.192207,142.69223,0
9001,33:45.5,0.004514,0.150087,86.595665,0
9002,33:45.6,-0.094873,-0.041091,27.922634,0
9003,33:45.7,0.073848,-0.086345,-47.230965,0
9004,33:45.8,-0.019499,-0.136901,-111.32575,0
9005,33:45.9,-0.093011,-0.020973,-151.06692,0
9006,33:46.0,0.129093,0.219024,-201.1359,0
9007,33:46.1,0.039607,0.079095,-187.98139,0
9008,33:46.2,-0.041331,-0.139092,-150.61654,0
9009,33:46.3,0.063925,-0.106917,-105.5298,0
9010,33:46.4,-0.075493,-0.051547,-46.879774,0
9011,33:49.4,-0.07608,0.034275,-105.518,0
9012,33:49.5,-0.101965,-0.020675,-107.63015,0
9013,33:49.6,0.025271,0.052099,-92.423808,0
9014,33:49.7,0.018856,0.100555,-71.187982,0
9015,33:49.8,0.034876,-0.069335,-33.038978,0
9016,33:49.9,0.080368,-0.07718,4.866601,0
9017,33:50.0,-0.022299,-0.041077,55.031545,0
9018,33:50.1,0.027246,-0.028611,96.953284,0
9019,33:50.2,0.056572,0.092699,104.66017,0
9020,33:50.3,-0.037683,0.00865,110.21568,0
9021,33:50.4,0.035182,-0.024444,99.61499,0
9022,33:50.5,0.017937,0.09909,80.945621,0
9023,33:50.6,-0.040328,-0.03867,47.393208,0
9024,33:50.7,0.038021,-0.029712,7.308603,0
9025,33:50.8,0.019458,0.06561,-36.369328,0
9026,33:50.9,0.063191,-0.089249,-87.017308,0
9027,33:51.0,0.10052,0.005698,-102.04603,0
9028,33:51.1,-0.01945,0.02526,-107.72456,0
9029,33:51.2,-0.039681,-0.113817,-103.95659,0
9030,33:51.3,-0.020472,0.113384,-86.542855,0
9031,33:51.4,-0.028896,0.07677,-59.759028,0
9032,33:51.5,0.015041,-0.130484,-18.695476,0
9033,33:51.6,0.023454,0.028098,20.803454,0
9034,33:51.7,-0.003169,-0.022639,74.446091,0
9035,33:51.8,0.068754,-0.101442,102.14413,0
9036,33:51.9,0.061045,0.061931,106.99166,0
